customer_id,total_transaction_amount,average_transaction_amount,transaction_count,average_balance_before,unique_merchants,fraud_count
117936,478590.67,752.5,636,75627.8,12,7
100403,3287256.46,5362.57,613,78269.29,12,6
105978,426496.25,725.33,588,77072.31,12,4
121414,3516353.33,6190.76,568,77017.66,12,4
122290,1000039.43,1666.73,600,79655.54,12,4
111563,2648592.4,4772.24,555,76573.82,12,7
124435,4036105.47,6760.65,597,75561.47,12,2
100356,14459219.91,23664.84,611,76904.97,12,4
104705,2945455.57,5394.61,546,77415.82,12,9
112026,276507.36,474.28,583,74329.42,12,8
100133,812609.3,1314.9,618,72406.92,12,6
113087,487347.23,837.37,582,76437.66,12,7
102607,3770634.3,5956.77,633,75566.76,12,3
118035,5461879.68,8520.87,641,72133.06,12,4
100720,2470816.19,3972.37,622,74216.5,12,4
103979,697887.48,1111.29,628,73710.21,12,9
108896,317105.97,519.85,610,74624.88,12,2
115928,3231810.19,5395.34,599,75689.87,12,9
122423,735846.18,1226.41,600,78175.62,12,13
116000,855298.51,1487.48,575,75384.55,12,7
123966,945651.36,1448.16,653,74754.35,12,8
101013,662852.63,1123.48,590,77496.6,12,5
117854,539177.22,883.9,610,77843.08,12,5
113177,5526460.69,8730.59,633,77521.58,12,4
114828,3833053.83,6474.75,592,72956.68,12,4
104257,591668.44,996.07,594,72802.78,12,11
112058,2405534.4,4176.28,576,76629.92,12,5
101328,23046030.16,38798.03,594,76645.93,12,11
103843,13501363.45,22844.95,591,77057.66,12,7
106926,842381.53,1352.14,623,75423.93,12,7
107706,21865634.44,37249.8,587,76270.5,12,8
102536,3176787.33,5199.32,611,78304.29,12,3
108507,333930.17,532.58,627,78591.43,12,6
100073,915457.23,1486.13,616,76925.73,12,3
115491,1280888.64,2197.06,583,73918.98,12,5
119927,2908958.07,4955.64,587,73270.14,12,4
111141,1064249.82,1773.75,600,78401.49,12,5
110134,4083686.91,6783.53,602,76737.1,12,11
106520,3860540.26,5930.17,651,76467.58,12,5
107168,888479.93,1454.14,611,74841.99,12,5
121424,1223317.7,1979.48,618,76497.89,12,2
101779,676174.69,1149.96,588,74593.04,12,4
112128,790187.04,1293.27,611,76679.21,12,3
122757,754801.05,1294.68,583,76525.92,12,6
109261,1037510.93,1798.11,577,76005.62,12,7
116749,993241.78,1663.72,597,77002.01,12,4
112637,5122618.22,7979.16,642,78448.43,12,8
119034,1760764.37,2964.25,594,76349.91,12,4
113861,258269.42,422.7,611,79462.88,12,9
110422,228115.77,390.61,584,76477.63,12,6
114775,17668882.27,30203.22,585,78303.85,12,9
100738,1114786.87,1798.04,620,74916.7,12,8
115601,403140.08,651.28,619,79313.3,12,6
116411,249462.55,422.1,591,74388.7,12,8
114274,1001273.83,1531.0,654,73964.1,12,5
101276,1028830.96,1734.96,593,76280.03,12,7
102557,1462120.89,2346.9,623,78661.51,12,7
123321,215129.79,357.95,601,77719.41,12,6
120523,718047.97,1158.14,620,74765.74,12,2
101530,817294.82,1459.46,560,75319.43,12,3
122463,701333.45,1116.77,628,75428.95,12,5
118143,944377.01,1584.53,596,76206.91,12,5
113371,2979556.97,4619.47,645,75662.58,12,7
100520,1093149.66,1812.85,603,76674.56,12,4
120590,2531857.12,4090.24,619,73154.35,12,4
103707,2628250.03,4266.64,616,75006.96,12,7
100127,579591.83,1001.02,579,73787.04,12,10
105187,1042463.05,1749.1,596,74161.05,12,7
116149,2484355.73,4217.92,589,73643.9,12,7
123231,3141959.04,5483.35,573,76852.76,12,3
103523,776553.03,1302.94,596,77952.76,12,7
118701,729083.35,1197.18,609,74910.08,12,8
124482,2156493.65,3450.39,625,78864.54,12,4
109264,11679680.15,20068.18,582,77665.39,12,13
104329,2299554.39,3858.31,596,77318.94,12,6
104232,183357.95,318.33,576,74992.63,12,4
105631,556407.57,1022.81,544,73740.08,12,4
103038,2622665.0,4356.59,602,75418.45,12,8
120468,4193847.52,7024.87,597,77677.51,12,4
109048,477777.69,757.18,631,74545.77,12,8
120184,944501.3,1625.65,581,76390.6,12,4
109506,1004521.12,1771.64,567,78127.31,12,14
114888,9473182.72,17130.53,553,77155.8,12,13
121610,276122.11,475.25,581,78254.41,12,7
103508,1110774.52,1757.55,632,72218.66,12,5
102653,1682503.23,2967.38,567,75388.59,12,6
111086,1021896.89,1694.69,603,76935.38,12,4
108246,8909814.45,14824.98,601,77212.22,12,3
124364,14075228.24,23074.14,610,73524.78,12,12
111441,912526.91,1453.07,628,76324.51,12,7
122601,2832419.13,4784.49,592,74533.68,12,4
103426,10218372.9,17087.58,598,73379.34,12,6
121672,843207.33,1396.04,604,80041.03,12,3
112411,938719.65,1551.6,605,78446.31,12,1
120490,4114328.31,6778.14,607,73998.78,12,7
103577,190717.1,302.73,630,77714.06,12,9
118331,596386.29,995.64,599,76468.75,12,9
106988,283863.15,484.41,586,77167.57,12,7
116927,4170220.95,6985.29,597,74261.26,12,13
118043,1071971.84,1880.65,570,75803.26,12,4
101447,409654.28,680.49,602,78133.51,12,7
124114,555631.05,1027.04,541,76732.0,12,5
108747,4967304.74,7934.99,626,77879.48,12,1
108919,3939535.9,6643.4,593,74062.56,12,2
110531,2749221.96,4699.52,585,77525.51,12,2
105620,3793813.95,6168.8,615,77070.33,12,3
100911,3072354.4,5198.57,591,77079.2,12,4
119897,994631.49,1671.65,595,78501.07,12,7
101915,1002039.61,1565.69,640,75396.44,12,6
116983,831214.77,1371.64,606,75951.71,12,6
105976,564853.4,942.99,599,76337.02,12,6
112224,2123116.61,3825.44,555,75864.73,12,7
110407,2055124.27,3531.14,582,72960.7,12,7
108725,3125468.33,5016.8,623,76457.79,12,6
114001,20941583.41,33346.47,628,76019.83,12,8
103532,235805.21,388.48,607,76338.35,12,2
120686,872962.66,1531.51,570,76803.54,12,6
120180,5247339.11,8173.43,642,72745.76,12,6
123867,169693.26,268.93,631,75885.63,12,12
118183,823657.12,1341.46,614,76884.51,12,8
123819,3076710.3,5259.33,585,75670.1,12,7
115323,3264280.55,5342.52,611,75069.73,12,2
112441,2499743.98,3799.0,658,77343.51,12,4
123581,8761016.8,13995.23,626,79390.04,12,6
102772,884958.0,1353.15,654,74694.97,12,5
108484,523799.85,843.48,621,77393.83,12,3
118832,4970227.34,7901.79,629,74678.64,12,7
111480,676979.04,1181.46,573,74809.21,12,2
104222,184891.25,308.15,600,77578.67,12,1
107017,741423.11,1165.76,636,75023.28,12,5
112985,1368160.13,2330.77,587,74939.75,12,6
104474,3463177.74,5820.47,595,75563.77,12,7
122594,884150.98,1543.02,573,76188.23,12,6
109858,812903.67,1413.75,575,77728.81,12,1
105539,5059088.12,8844.56,572,75964.27,12,1
123650,784616.3,1480.41,530,73799.1,12,8
123426,940096.08,1590.69,591,75708.03,12,9
109774,18299733.29,30550.47,599,74798.46,12,15
105684,13266136.17,21535.94,616,75733.98,12,6
107538,2868871.3,5015.51,572,76753.06,12,6
113678,955753.78,1783.12,536,74043.39,12,3
120933,4032047.32,6975.86,578,77666.78,12,8
114767,3204346.01,5278.99,607,73540.36,12,1
104886,10003207.89,15437.05,648,75808.5,12,5
116622,4312284.77,6966.53,619,75625.66,12,6
103905,15515505.56,24706.22,628,77074.47,12,7
107802,12313454.38,21414.7,575,76034.2,12,13
114338,10325497.79,16337.81,632,79583.36,12,2
104266,669970.07,1087.61,616,74616.11,12,11
120560,4277096.84,7311.28,585,75640.37,12,3
115570,348332.07,603.7,577,74393.71,12,7
108128,1799288.15,2897.4,621,75776.83,12,4
100128,473620.92,785.44,603,74438.13,12,5
123104,299102.62,487.14,614,74886.12,12,12
117821,721118.03,1224.31,589,76769.21,12,8
110379,10389995.53,18520.49,561,73379.88,12,6
111758,4135216.73,6669.7,620,79129.12,12,6
104043,575638.86,957.8,601,78296.59,12,3
103008,5518701.7,8901.13,620,74493.67,12,6
105525,4112041.58,6719.02,612,73780.85,12,7
102590,311867.44,525.91,593,76811.86,12,2
120092,5004520.0,8190.7,611,76540.71,12,9
110402,6381371.3,10779.34,592,75733.36,12,8
119058,259647.07,428.46,606,73715.15,12,4
123732,861781.42,1431.53,602,73342.34,12,4
120307,13329561.14,24324.02,548,75527.34,12,5
122951,19153243.06,32190.32,595,77351.65,12,8
114433,187298.29,301.61,621,74912.06,12,10
116442,4296306.07,6559.25,655,75313.73,12,6
121686,9168267.75,15079.39,608,74404.75,12,4
114852,4133164.72,7089.48,583,77358.1,12,3
112225,800611.45,1303.93,614,74709.23,12,8
104485,748464.37,1213.07,617,77115.08,12,10
108309,805771.1,1274.95,632,74186.08,12,7
120071,983402.53,1546.23,636,75929.7,12,8
122581,4242536.04,6943.59,611,75193.04,12,6
121295,3871045.67,6183.78,626,78439.28,12,4
114578,1839614.92,3015.76,610,78564.21,12,6
118717,157707.33,250.73,629,76503.52,12,4
114508,539489.28,874.37,617,73417.87,12,7
124434,1075233.59,1860.27,578,77715.82,12,8
122255,314439.11,536.59,586,77049.1,12,5
115630,222685.03,385.27,578,76336.71,12,4
101288,3983928.52,6695.68,595,76618.65,12,5
108900,1009334.7,1851.99,545,75684.33,12,8
122688,3772794.1,6460.26,584,75102.9,12,4
118108,1085723.66,1745.54,622,79354.58,12,8
123600,7568547.53,13761.0,550,77169.45,12,6
118294,918310.52,1485.94,618,76305.49,12,5
118737,18778558.87,30045.69,625,71249.86,12,8
118512,454834.96,743.19,612,76240.84,12,2
109583,4501085.04,8066.46,558,76005.89,12,6
118917,166698.68,296.09,563,73692.04,12,5
114582,4584936.41,7973.8,575,77870.86,12,8
120632,3532674.28,6423.04,550,76147.49,12,6
112885,854388.1,1423.98,600,78345.06,12,7
112456,21500188.32,34733.75,619,76052.61,12,11
116714,17387827.9,28979.71,600,76066.27,12,5
107085,13511853.82,22150.58,610,76259.53,12,10
123918,4731191.57,8087.51,585,77392.98,12,6
121776,13943399.73,23394.97,596,74566.1,12,4
107524,1425117.88,2482.78,574,77579.88,12,7
105543,542153.83,933.14,581,72825.29,12,7
117067,227259.53,359.02,633,75894.24,12,6
103565,4072081.94,7169.16,568,73167.22,12,2
123944,1058378.18,1758.1,602,77232.02,12,7
113503,10818006.03,17970.11,602,78947.1,12,3
110128,962223.69,1559.52,617,75842.75,12,3
100277,4622146.31,8253.83,560,78377.36,12,7
117089,358293.65,592.22,605,73969.62,12,4
100609,2853381.26,4639.64,615,76802.01,12,6
113964,2105263.58,3258.92,646,77346.15,12,5
120390,910459.51,1583.41,575,75419.91,12,4
108138,1023223.72,1737.22,589,75073.75,12,7
106598,1916587.49,3265.06,587,78033.76,12,8
119283,4080369.66,6678.18,611,76878.81,12,4
107385,17095082.38,29938.85,571,75798.0,12,7
117230,938333.35,1475.37,636,76278.55,12,6
112503,580413.54,915.48,634,70969.78,12,3
123073,541141.98,937.85,577,73654.85,12,3
102216,1706415.27,2802.0,609,72546.69,12,7
116834,3608506.59,5925.3,609,74958.37,12,6
113779,884410.02,1501.55,589,74678.52,12,6
110152,712329.21,1226.04,581,76666.94,12,3
102333,18977812.43,31060.25,611,76871.83,12,6
119736,802703.87,1430.84,561,76186.1,12,2
103134,836867.61,1374.17,609,77202.37,12,10
103919,13643378.55,20957.57,651,75387.14,12,8
117943,309740.35,526.77,588,76317.37,12,1
113724,3955352.27,6462.99,612,76855.28,12,9
119521,3148961.44,4935.68,638,74133.26,12,6
111206,464164.2,773.61,600,77883.53,12,4
109705,3654626.52,6225.94,587,78013.53,12,10
106858,2894956.9,4923.4,588,74831.68,12,3
116073,2683935.71,4619.51,581,73265.21,12,4
104780,8035631.23,12555.67,640,76797.22,12,5
108369,350612.73,558.3,628,75812.89,12,5
114630,1014551.43,1731.32,586,74164.65,12,7
123993,496775.93,834.92,595,77422.92,12,7
122811,3482822.56,6534.38,533,73564.71,12,4
119123,510506.29,818.12,624,72874.47,12,2
107864,1507840.17,2432.0,620,73930.27,12,3
105931,923343.56,1531.25,603,76326.36,12,11
111782,3462279.18,5741.76,603,77470.78,12,5
116848,2918542.22,4888.68,597,77296.88,12,6
104685,2380219.64,4250.39,560,77904.99,12,6
123402,4024899.68,6439.84,625,76766.33,12,5
103726,2860200.81,4650.73,615,74330.34,12,6
101972,3779149.81,6504.56,581,74008.39,12,9
118101,1019144.58,1643.78,620,76790.39,12,6
120791,513757.8,846.39,607,75085.24,12,5
107640,2105288.58,3604.95,584,76090.21,12,4
104148,1003592.83,1639.86,612,75270.5,12,5
105165,3518104.77,5815.05,605,72409.88,12,6
121027,2627866.05,4112.47,639,74902.62,12,13
124113,989888.43,1703.77,581,75307.58,12,4
102335,23187621.26,36805.75,630,77130.09,12,14
124401,306923.87,514.11,597,80469.04,12,9
119343,545661.12,851.27,641,78987.21,12,4
123317,969840.05,1710.48,567,73529.02,12,9
102907,4492441.89,7462.53,602,77127.14,12,9
107506,2585743.65,4110.88,629,77409.38,12,6
105885,2279666.65,3761.83,606,78773.65,12,10
101083,1988855.39,3218.21,618,76908.49,12,7
123331,650222.29,1074.75,605,75368.54,12,3
118916,1113835.35,1650.13,675,76004.65,12,8
105466,2588439.72,4402.11,588,73837.37,12,4
100690,1130744.39,1797.69,629,73971.5,12,7
122748,749963.48,1221.44,614,77429.68,12,8
107407,829274.97,1391.4,596,74323.5,12,7
108731,2850487.87,4914.63,580,75509.53,12,4
118610,3173185.08,5626.21,564,76592.22,12,1
113956,397945.29,692.08,575,77576.7,12,8
107927,3090111.26,5176.07,597,77715.42,12,7
111844,475571.54,829.97,573,75546.38,12,4
112823,1919318.72,3198.86,600,75691.06,12,7
107238,8883720.06,14539.64,611,77587.84,12,6
104488,2971723.01,5088.57,584,76429.69,12,3
118815,5333604.83,8452.62,631,77611.76,12,3
120742,663512.01,1157.96,573,77229.92,12,8
101245,288280.92,467.23,617,73307.08,12,3
100795,939493.62,1581.64,594,76560.97,12,6
120445,1231550.02,2153.06,572,75054.34,12,8
116719,1032822.53,1747.58,591,73894.44,12,6
124037,553223.72,991.44,558,78381.45,12,3
102168,6799209.25,11146.24,610,76396.45,12,8
124726,1102288.01,1828.01,603,76552.19,12,6
124081,4590293.06,7740.8,593,73631.19,12,6
118024,391972.24,640.48,612,76109.78,12,10
108388,682812.66,1149.52,594,75485.96,12,5
122372,22197622.93,36035.1,616,78815.11,12,5
105028,5838812.16,9862.86,592,73866.59,12,3
104233,442455.48,672.42,658,76692.39,12,4
121608,12140333.68,20233.89,600,76419.93,12,14
117256,477045.85,743.06,642,75997.91,12,7
106212,1072649.25,1721.75,623,74381.93,12,8
119716,5230927.07,7913.66,661,74088.78,12,11
103505,2765689.63,4648.22,595,76227.26,12,8
120402,236687.57,387.38,611,77958.14,12,4
104070,745424.62,1265.58,589,76102.46,12,7
114825,13607940.89,23341.24,583,77836.04,12,8
119446,830088.94,1392.77,596,73816.18,12,7
102783,3790479.53,6993.5,542,74136.83,12,7
102392,927784.6,1503.7,617,72980.5,12,2
116201,4203969.94,6769.68,621,73974.41,12,6
107279,2203123.41,3811.63,578,76131.71,12,5
110180,3600619.54,6082.13,592,77905.43,12,3
119411,2459330.31,4098.88,600,74161.44,12,8
123070,637833.61,1037.13,615,75244.81,12,6
115543,1675753.2,2821.13,594,79218.31,12,7
100485,4588028.57,7259.54,632,75647.69,12,5
101247,886775.98,1453.73,610,75826.32,12,8
113771,5238515.85,8146.99,643,74234.1,12,5
101577,3406052.31,5743.76,593,74770.28,12,5
120165,3069352.71,5347.3,574,73791.77,12,6
110516,347125.65,587.35,591,75849.52,12,5
113528,538100.36,886.49,607,76368.07,12,4
109156,4002839.69,6913.37,579,76474.84,12,5
107916,2230793.88,3806.82,586,78406.17,12,7
120652,1209233.38,2035.75,594,79160.32,12,5
123515,4449227.42,7222.77,616,74843.8,12,6
102699,719043.78,1281.72,561,74302.79,12,4
113323,1035903.54,1712.24,605,75694.33,12,3
124151,5232183.28,8358.12,626,76486.68,12,9
103589,4274478.49,7281.91,587,73387.94,12,9
100976,529347.26,967.73,547,73386.46,12,6
118349,3056652.3,5270.09,580,75021.24,12,9
119128,18090875.14,29705.87,609,74593.55,12,7
109380,361718.91,616.22,587,76231.45,12,3
124928,1014349.73,1767.16,574,75905.77,12,5
101849,600090.78,1065.88,563,76572.42,12,3
112212,4089243.96,6861.15,596,73737.53,12,8
106089,799292.11,1310.31,610,75136.77,12,6
124300,1811911.84,3024.89,599,78994.31,12,7
112786,1193179.88,2115.57,564,77105.55,12,14
104480,655345.04,1011.33,648,77491.67,12,7
103917,4445273.8,7483.63,594,77633.24,12,11
111632,969639.77,1621.47,598,76928.51,12,6
105064,580436.17,1002.48,579,75506.86,12,5
124282,641297.49,1166.0,550,78157.98,12,3
122337,3939773.46,6723.16,586,75599.11,12,5
124730,20841187.72,34054.23,612,76077.48,12,9
106752,192581.37,318.84,604,78103.87,12,8
115458,609912.25,925.51,659,77973.91,12,6
110219,291072.04,486.74,598,75577.62,12,7
106805,1714604.39,2881.69,595,73028.13,12,5
118666,268621.24,437.49,614,76852.21,12,2
122136,441718.48,784.58,563,76407.32,12,1
105538,3736069.58,6353.86,588,76477.11,12,8
122927,2468255.86,3936.61,627,78019.88,12,6
100193,1617724.6,2858.17,566,73224.32,12,4
120521,594235.78,964.67,616,77074.03,12,3
108848,4110179.47,6544.87,628,73903.67,12,6
114870,5226458.21,8498.31,615,75740.43,12,3
112747,2224908.5,3733.07,596,75631.15,12,9
118206,767235.51,1180.36,650,75721.96,12,6
119982,823501.5,1374.79,599,78355.41,12,4
120921,12620103.01,21796.38,579,77705.84,12,8
110298,3876026.46,6625.69,585,74670.52,12,6
105734,233012.33,398.99,584,74855.1,12,7
119619,565030.91,969.18,583,75910.92,12,3
124654,1555003.79,2622.27,593,76264.22,12,12
104066,398378.66,648.83,614,75478.23,12,4
111282,2378918.1,3964.86,600,73090.22,12,4
105573,319517.76,548.06,583,74147.51,12,2
113822,808028.34,1358.03,595,75834.3,12,3
109695,7367864.91,12769.26,577,79510.99,12,4
106027,490341.86,767.36,639,76477.08,12,2
101215,3307107.27,5394.95,613,74124.1,12,4
103021,5210487.1,9905.87,526,75941.03,12,2
112565,632618.62,1056.12,599,74675.74,12,4
106981,1030121.55,1823.22,565,76244.04,12,8
119200,1039338.4,1726.48,602,75246.01,12,10
107287,2515345.03,4143.9,607,74141.72,12,5
105717,966688.37,1704.92,567,77380.11,12,12
116377,862479.95,1353.97,637,76672.71,12,5
117311,2001380.32,3050.88,656,77945.99,12,4
116128,737950.72,1389.74,531,75727.95,12,5
102956,2488106.12,4231.47,588,77978.61,12,6
110119,2942231.84,5116.92,575,80467.21,12,3
113381,344685.22,569.73,605,75502.09,12,7
108130,682023.21,1123.6,607,76794.11,12,3
100227,4001270.73,6548.72,611,75998.49,12,2
120622,805224.25,1288.36,625,76030.95,12,5
108328,1046984.05,1777.56,589,75368.54,12,4
106292,22176826.09,36595.42,606,75276.6,12,5
103427,3810565.06,6372.18,598,74926.09,12,4
121052,13280158.85,23380.56,568,73947.6,12,4
121988,2009352.22,3337.79,602,77481.42,12,6
114038,712296.39,1238.78,575,75236.17,12,5
101156,1009396.2,1607.32,628,74483.95,12,5
101235,8426190.86,13634.61,618,75268.26,12,9
101196,9098540.74,15768.7,577,77038.74,12,8
108653,3630437.64,6163.73,589,79657.96,12,4
118424,3065219.59,5151.63,595,72923.91,12,3
124399,15704181.31,27029.57,581,73326.5,12,4
116474,5803783.96,9514.4,610,74436.77,12,5
113675,2378664.58,4101.15,580,76631.97,12,5
123858,164721.83,276.84,595,77210.76,12,6
108887,1444900.66,2322.99,622,78418.37,12,6
124157,4359409.06,7008.7,622,75764.43,12,6
111195,860944.3,1366.58,630,76186.79,12,6
112701,8482449.45,15450.73,549,72973.34,12,5
115774,1316690.69,2116.87,622,75410.66,12,5
116692,2816737.77,4806.72,586,74751.11,12,4
116423,3224818.03,5209.72,619,73861.68,12,0
118517,1250408.3,2066.79,605,75839.71,12,6
120115,387505.17,624.0,621,74950.67,12,7
113004,1002185.91,1588.25,631,75064.71,12,10
108641,595416.8,1070.89,556,73788.23,12,6
104818,337994.59,541.66,624,75174.48,12,6
113952,15711542.71,26361.65,596,77083.08,12,7
113923,2057191.8,3422.95,601,74854.05,12,5
113898,840358.7,1321.32,636,76210.94,12,6
124960,897804.34,1572.34,571,77046.29,12,6
122165,11433104.15,19411.04,589,74976.32,12,7
102736,11652984.52,18825.5,619,77147.48,12,10
122648,1681985.8,3097.58,543,79031.06,12,6
105591,1215635.44,1979.86,614,74612.52,12,3
122819,361808.5,601.01,602,76108.59,12,4
114703,596799.39,1023.67,583,73435.3,12,7
104336,826173.82,1319.77,626,77080.52,12,10
122789,3142400.01,5143.04,611,75770.5,12,5
112250,896974.74,1562.67,574,74471.94,12,9
107707,1632758.73,2758.04,592,75134.1,12,3
114362,1524005.14,2490.2,612,76144.13,12,7
103010,487813.98,804.97,606,77173.8,12,5
104096,2664404.64,4508.3,591,76771.18,12,7
112288,2181695.64,3672.89,594,75314.82,12,3
113846,4940654.72,7842.31,630,73960.34,12,5
121962,3698267.65,6102.75,606,74254.57,12,5
108920,1024885.68,1748.95,586,76208.77,12,4
102535,4260516.41,7487.73,569,75716.11,12,13
106573,492896.4,772.56,638,78069.86,12,3
109877,493096.1,801.78,615,78558.98,12,2
107276,472640.25,851.6,555,75527.43,12,4
108645,894645.76,1445.31,619,73797.78,12,4
115666,3527899.33,5783.44,610,73992.42,12,11
116115,401829.41,717.55,560,76683.14,12,8
111809,741302.57,1245.89,595,76175.0,12,5
121355,1062861.54,1783.32,596,73189.77,12,12
121096,4230301.22,7487.26,565,77877.51,12,3
121777,3799907.48,6168.68,616,76821.83,12,7
116681,816155.25,1267.32,644,70744.0,12,4
116395,2457997.82,4245.25,579,75247.89,12,5
114853,953352.87,1562.87,610,77169.34,12,3
124469,562677.37,973.49,578,75162.42,12,7
109870,610252.1,946.13,645,76552.37,12,3
118119,1081094.49,1781.05,607,76670.73,12,7
114608,960480.7,1600.8,600,76503.95,12,1
109015,4117886.75,6674.05,617,76913.44,12,6
119195,2733435.36,4753.8,575,75574.78,12,4
116414,2488008.43,4253.01,585,75121.75,12,9
109841,5366713.19,8841.37,607,74232.06,12,6
123199,2498701.05,3966.19,630,75643.2,12,6
110166,338688.86,596.28,568,75783.26,12,4
106349,3341987.32,5542.27,603,77829.18,12,6
106001,1093920.02,1778.73,615,76297.49,12,5
123698,1816930.32,3063.96,593,75398.27,12,6
100645,1006480.91,1647.27,611,79220.91,12,7
109095,363257.82,610.52,595,75869.43,12,3
113621,215952.23,357.54,604,73783.01,12,5
120284,1020256.66,1808.97,564,79891.82,12,5
102341,1960632.15,3235.37,606,78374.8,12,5
103149,4852142.8,8322.71,583,75853.83,12,4
109469,388736.77,657.76,591,76643.61,12,2
